user_id,item_id,rating,rented for,review_text,category,height,size,age,review_date
8331,982932,10,party,stretchy material was very comfortable i wore it with black tights and otk boots for christmas eve could have sized up for it to be less tight but theworked dress was pretty low cut and there was more cleavage shown than on the model lots of compliments,dress,"5' 3""",4,29.0,Jan 04 2022
231198,572613,8,everyday,not my favoritethe print looks like faded s curtains,dress,"5' 8""",8,45.0,Oct 12 2021
417508,127495,10,formal affair,like other reviews the only downside to this dress was that the zipper was not easy to zip overall it fit well and was comfortable,dress,"5' 8""",8,29.0,Apr 19 2018
447940,1255726,8,wedding,since the reviews said it ran small i ordered in aand and ended up wearing thethewas fine but i was feeling a little chunkier than normal so i felt better in theit was pretty comfortable a little tight on the lower back but the length was perfect im a d cup and the top fit without being tight or giving uniboobbut there was definite side boobage happening on me i tried fashion tape but the fabric is very thick and didnt want to stay it ended up being fine i just embraced it and no one seemed to mind but if youre not into that you might wanna rethink this dress ,gown,"5' 1""",16,31.0,Jun 08 2021
660195,1154732,10,everyday,such a beautiful dress however i could not wear as it was ridiculously large and long on mei looked like a little girl playing dress up in her mothers clothingthat being said the dress and beautiful was gorgeous and i know that this would look absolutely amazing on my friend who isor really anyone overfigure flattering and so wish i could have worn this one,dress,"5' 2""",20,33.0,Jul 10 2022
226930,1859039,10,other,loved everything about this dress it did ride up a little when dancingdress is thick so you dont need a bra just buy those sticky boobs ,dress,"5' 6""",14,31.0,Apr 02 2019
659798,168592,10,wedding,i rented this dress for a black tie wedding it was my first rent the runway experience and i was nervous about fit i actually found this dress in stores and tried it on in black i tried on ain the store and it fit ok when ordering i was nervous to order my second size choice as aor ai went with thethankfully and it fit perfectly even better than the dress in the store the pepblum covers the tummy area nicely so if the dress is more fitted in a smaller size it accents the curves better i absolutely loved everything about this dress and would rent it again in a heart beat however i amand wore aboutinch heels and the long was still a little lengthy when dancing and walking,gown,"5' 7""",5,29.0,Oct 02 2019
928978,986546,10,wedding,the sequins didnt rub nor hurt arms all night very booby and you could see my bra i needed to safety pin in the front took abouttries to get it right and needed to keep an eye out so you didnt see the pin all nightwould rent this dress again recommended to get a spray tan before so you dont look washed out ,dress,"5' 7""",32,32.0,Jun 08 2020
735019,373527,8,work,flattering and awesome for work day and night,dress,"5' 5""",4,27.0,Sep 27 2022
908572,1313942,8,party,dress is a little large and so is not the most flattering but the little details like the lace make this dress very beautifuli normally wear abut wore a size downand it was perfect,dress,"5' 2""",4,35.0,Nov 13 2021
960432,589412,10,other,the dress fit true to size including being fitted in the waist the highlow is not too high in the front which makes it appropriate for any occasion the fabric is highquality with a slight sheen would absolutely rent this one again,dress,"5' 5""",8,29.0,Oct 14 2021
292899,127865,10,formal affair,it was absolutely perfect i am normally a sizebut all they had left for my date was a sizeit fit like a glove it was so beautiful and different than any other prom dress i got compliments all night,gown,"5' 5""",4,25.0,May 19 2018
593205,1567231,10,formal affair,the fit is flattering the dress is so comfortable and the color is beautiful i love the dress i rented it once for a wedding and the second time for a rehearsal dinner ,sheath,"5' 4""",14,45.0,Oct 04 2022
272721,1793868,8,wedding,gorgeous dress even more beautiful in person it did run a little big because for me it was a little loose around the waist but everything else fit perfectly i amand got the r also loved that it has pockets ,gown,"5' 3""",8,33.0,Oct 29 2020
772,836441,10,other,fits true to size without too much give so make sure to pay attention to your measurements plunging neckline is super flattering and the detailed embroidery is gorgeous ,dress,"5' 6""",4,36.0,Aug 28 2022
293605,1367424,10,wedding,i loved this dress it was very flattering and i felt comfortable all night long imand it was the perfect length for me it was a little big in the bust but just a little,dress,"6' 1""",32,33.0,Sep 09 2019
985203,562188,8,wedding,im in between sizesandand theon this was a perfect fiti typically dont like going sans bra but had no issues with this dressi didnt have to constantly lift the dress either which is a usual problem for me with strapless the length was appropriate as welloverall a great rental as rtr never lets me down but probably wouldnt rent it again due to personal preference im not a big fan of strapless dresses,dress,"5' 3""",24,36.0,Aug 21 2022
742630,1051003,10,formal affair,showstopper love this bright red dress this runs true to size but since there is no stretch we recommend sizing up if you are curvier this is fitted at the natural waist this hit me at the knee this may be worn with a standard bra pair this with a statement clutch to compliment this dress ,dress,"5' 6""",4,24.0,Jul 13 2022
101138,1126889,10,other,it was comfortable and very flattering ,dress,"5' 8""",12,36.0,Aug 18 2020
286911,1008562,4,wedding,i did not wear this dress because the size i ordered l did not fit correctlyi have a larger chest dd and the strap did not seem to look appropriatei think this dress would be very pretty for a petite build im more athletic,gown,"5' 7""",9,30.0,Jan 13 2022
199868,1542250,10,wedding,this dress was perfect for a weddingi wish i could have kept iti usually wear anbut i could have worn theorfor this nighti choose thejust so i could move and dance more but i think thecould have been a little more flatteringthe fabric is beautiful and the way it falls is extremely flatteringits form fitting in all the right places while hiding anything you dont want people to seei would highly recommend this dress ,dress,"5' 5""",45,30.0,Nov 17 2019
83858,131533,10,formal affair,i loved the flowy material and the way the dress moved it fit perfectly and i wish i could own it imand was able to wearingheels with the dress just barely touching the ground the zipper was difficult but i was able to do it on my own i tried to get away with wearing a regular bra but my straps kept sliding out so i recommend taking others suggestions and wearing either a racerback or no bra at all i got compliments on this dress all night and would rent again if the opportunity presents itself,gown,"5' 5""",16,24.0,Apr 26 2021
